doc_id,token_id,token,pos
d207,4,consumption,NOUN
d208,1,Shower,NOUN
d208,2,drain,NOUN
d208,3,heat,NOUN
d208,4,recovery,NOUN
d209,1,Absorption,NOUN
d209,2,chillers,NOUN
d210,1,Air,PROPN
d210,2,movement,NOUN
d210,3,fans,NOUN
d210,4,to,PART
d210,5,allow,VERB
d210,6,higher,ADJ
d210,7,thermostat,PROPN
d210,8,setpoints,NOUN
d211,1,Attic,ADJ
d211,2,exhaust,NOUN
d211,3,fan,NOUN
d212,1,Chilled/cooled,VERB
d212,2,beam,NOUN
d213,1,Chiller,PROPN
d213,2,size,NOUN
d213,3,diversity,NOUN
d214,1,Cogeneration,NOUN
d215,1,Combustion,NOUN
d215,2,turbine,NOUN
d215,3,chiller,PROPN
d216,1,condenser,NOUN
d216,2,water,NOUN
d216,3,system,NOUN
d216,4,for,ADP
d216,5,tenant,ADJ
d216,6,equipment,NOUN
d216,7,so,ADV
d216,8,that,SCONJ
d216,9,the,DET
d216,10,chilled,VERB
d216,11,water,NOUN
d216,12,system,NOUN
d216,13,doesn't,NOUN
d216,14,have,VERB
d216,15,to,PART
d216,16,operate,VERB
d216,17,continuously,ADV
d217,1,Cooling,NOUN
d217,2,Thermal,ADJ
d217,3,Storage,NOUN
d218,1,Data,NOUN
d218,2,Center,PROPN
d218,3,Aisle,ADJ
d218,4,Air,PROPN
d218,5,Containment,NOUN
d219,1,Dehumidify,VERB
d219,2,outside,ADV
d219,3,air,NOUN
d219,4,to,PART
d219,5,eliminate,VERB
d219,6,reheat,VERB
d219,7,need,VERB
d220,1,Desiccant,ADJ
d221,1,Destratification,NOUN
d221,2,fans,NOUN
d221,3,in,ADP
d221,4,high,ADJ
d221,5,ceiling,NOUN
d221,6,spaces,NOUN
d222,1,Desuperheater,NOUN
d222,2,for,ADP
d222,3,heat,NOUN
d222,4,recovery,NOUN
d222,5,from,ADP
d222,6,refrigeration,NOUN
d222,7,system,NOUN
d223,1,Direct,ADJ
d223,2,Evaporative,ADJ
d223,3,Cooling,NOUN
d224,1,Dual,ADJ
d224,2,duct,NOUN
d224,3,VAV,PROPN
d225,1,Ductless,ADJ
d225,2,Task,PROPN
d225,3,Air,PROPN
d225,4,-,PUNCT
d225,5,Conditioner,NOUN
d225,6,(DTAC),NOUN
d226,1,DX,PROPN
d226,2,Cooling,NOUN
d226,3,with,ADP
d226,4,enhanced,VERB
d226,5,dehumidification,NOUN
d227,1,DX,PROPN
d227,2,Cooling,NOUN
d227,3,with,ADP
d227,4,waste,VERB
d227,5,heat,NOUN
d227,6,recovery,NOUN
d228,1,Efficient,ADJ
d228,2,humidification,NOUN
d229,1,Efficient,ADJ
d229,2,stand,VERB
d229,3,-,PUNCT
d229,4,alone,ADV
d229,5,dehumidifier,ADJ
d230,1,Engine,NOUN
d230,2,-,PUNCT
d230,3,driven,VERB
d230,4,chiller,PROPN
d231,1,Evaporative,ADJ
d231,2,pre,X
d231,3,-,PUNCT
d231,4,cooling,NOUN
d231,5,for,ADP
d231,6,DX,PROPN
d231,7,systems,NOUN
d232,1,Exhaust,NOUN
d232,2,fired,VERB
d232,3,absorption,NOUN
d232,4,chillers,NOUN
d233,1,Free,ADJ
d233,2,cooling,NOUN
d233,3,chiller,PROPN
d234,1,Geothermal,ADJ
d234,2,Pond,NOUN
d234,3,-,PUNCT
d234,4,Based,VERB
d234,5,Heat,NOUN
d234,6,Pumps,VERB
d235,1,Greenhouse,NOUN
d235,2,for,ADP
d235,3,heating,NOUN
d236,1,Ground,PROPN
d236,2,Source,NOUN
d236,3,Heat,NOUN
d236,4,Pump,PROPN
d237,1,Ground,PROPN
d237,2,Source,NOUN
d237,3,Heat,NOUN
d237,4,Pump,PROPN
d237,5,with,ADP
d237,6,Cooling,NOUN
d237,7,Tower,PROPN
d238,1,Heat,NOUN
d238,2,exchanger,NOUN
d238,3,assisted,VERB
d238,4,cooling,NOUN
d238,5,coil,NOUN
d238,6,for,ADP
d238,7,better,ADJ
d238,8,dehumidification,NOUN
d239,1,Heat,NOUN
d239,2,recovery,NOUN
d239,3,from,ADP
d239,4,chillers,NOUN
d239,5,-,PUNCT
d239,6,desuperheater,NOUN
d240,1,Heat,NOUN
d240,2,recovery,NOUN
d240,3,from,ADP
d240,4,chillers,NOUN
d240,5,-,PUNCT
d240,6,double,ADJ
d240,7,bundle,NOUN
d240,8,condenser,NOUN
d241,1,Heat,NOUN
d241,2,recovery,NOUN
d241,3,from,ADP
d241,4,chillers,NOUN
d241,5,-,PUNCT
d241,6,heat,NOUN
d241,7,recovery,NOUN
d241,8,chiller,PROPN
d242,1,Heat,NOUN
d242,2,recovery,NOUN
d242,3,from,ADP
d242,4,chillers,NOUN
d242,5,-,PUNCT
d242,6,use,VERB
d242,7,condenser,NOUN
d242,8,water,NOUN
d242,9,directly,ADV
d243,1,Heat,NOUN
d243,2,recovery,NOUN
d243,3,from,ADP
d243,4,chillers,NOUN
d243,5,with,ADP
d243,6,heat,NOUN
d243,7,storage,NOUN
d244,1,High,ADJ
d244,2,Efficiency,NOUN
d244,3,Hot,PROPN
d244,4,-,PUNCT
d244,5,dry,ADJ
d244,6,Packaged,VERB
d244,7,DX,PROPN
d244,8,Cooling,NOUN
d244,9,Equipment,NOUN
d245,1,Indirect,ADJ
d245,2,Evaporative,ADJ
d245,3,Cooling,NOUN
d246,1,Integrated,VERB
d246,2,air,NOUN
d246,3,side,NOUN
d246,4,economizer,NOUN
d247,1,Liquid,ADJ
d247,2,desiccant,ADJ
d247,3,system,NOUN
d248,1,Maisotsenko,PROPN
d248,2,Cycle,PROPN
d248,3,-,PUNCT
d248,4,Coolerado,PROPN
d248,5,evaporative,ADJ
d248,6,cooling,NOUN
d249,1,maximize,VERB
d249,2,use,VERB
d249,3,of,ADP
d249,4,water,NOUN
d249,5,to,PART
d249,6,transport,VERB
d249,7,heat,NOUN
d249,8,instead,ADV
d249,9,of,ADP
d249,10,air,NOUN
d250,1,Night,NOUN
d250,2,sky,NOUN
d250,3,cooling,NOUN
d250,4,system,NOUN
d251,1,Nightime,ADV
d251,2,evaporative,ADJ
d251,3,cooling,NOUN
d251,4,with,ADP
d251,5,tower,NOUN
d251,6,and,CCONJ
d251,7,thermal,ADJ
d251,8,storage,NOUN
d251,9,.,PUNCT
d252,1,On,ADP
d252,2,site,NOUN
d252,3,power,NOUN
d252,4,generation,NOUN
d252,5,with,ADP
d252,6,heat,NOUN
d252,7,recovery,NOUN
d253,1,On,ADP
d253,2,site,NOUN
d253,3,power,NOUN
d253,4,generation,NOUN
d253,5,with,ADP
d253,6,heat,NOUN
d253,7,recovery,NOUN
d253,8,and,CCONJ
d253,9,heat,NOUN
d253,10,storage,NOUN
d254,1,On,ADP
d254,2,site,NOUN
d254,3,power,NOUN
d254,4,generation,NOUN
d254,5,with,ADP
d254,6,heat,NOUN
d254,7,recovery,NOUN
d254,8,for,ADP
d254,9,absorption,NOUN
d254,10,cooling,NOUN
d255,1,On,ADP
d255,2,site,NOUN
d255,3,power,NOUN
d255,4,generation,NOUN
d255,5,with,ADP
d255,6,heat,NOUN
d255,7,recovery,NOUN
d255,8,for,ADP
d255,9,desiccant,ADJ
d255,10,air,NOUN
d255,11,pretreatment,NOUN
d256,1,Open,VERB
d256,2,loop,NOUN
d256,3,ground,NOUN
d256,4,water,NOUN
d256,5,heat,NOUN
d256,6,pump,NOUN
d257,1,Optimal,ADJ
d257,2,Air,PROPN
d257,3,Side,NOUN
d257,4,Economizer,NOUN
d257,5,Operation,NOUN
d258,1,Overhead,VERB
d258,2,air,NOUN
d258,3,distribution,NOUN
d259,1,Packaged,VERB
d259,2,Rooftop,NOUN
d259,3,w/Advanced,VERB
d259,4,Diagnostics,NOUN
d260,1,Personal,PROPN
d260,2,environmental,ADJ
d260,3,modules,NOUN
d261,1,Placement,NOUN
d261,2,of,ADP
d261,3,supply,NOUN
d261,4,air,NOUN
d261,5,diffusers,NOUN
d261,6,close,ADJ
d261,7,to,PART
d261,8,perimeter,NOUN
d262,1,Radiant,ADJ
d262,2,Cooling,NOUN
d263,1,Radiant,ADJ
d263,2,Heating,PROPN
d264,1,Radiant,ADJ
d264,2,Heating,PROPN
d264,3,and,CCONJ
d264,4,Cooling,NOUN
d264,5,and,CCONJ
d264,6,DOAS,PROPN
d265,1,Radiant,ADJ
d265,2,Heating,PROPN
d265,3,and,CCONJ
d265,4,Cooling,NOUN
d265,5,with,ADP
d265,6,Displacement,NOUN
d265,7,Ventilation,NOUN
d266,1,Recycle,NOUN
d266,2,non,X
d266,3,-,PUNCT
d266,4,lab,NOUN
d266,5,air,NOUN
d266,6,as,ADP
d266,7,lab,NOUN
d266,8,makeup,NOUN
d266,9,air,NOUN
d267,1,Reduce,VERB
d267,2,Clo,PROPN
d267,3,level,NOUN
d267,4,of,ADP
d267,5,occupants,NOUN
d267,6,to,PART
d267,7,allow,VERB
d267,8,higher,ADJ
d267,9,thermostat,PROPN
d267,10,setpoints,NOUN
d268,1,Right,ADV
d268,2,size,NOUN
d268,3,equipment,NOUN
d269,1,Seasonal,ADJ
d269,2,Thermal,ADJ
d269,3,Storage,NOUN
d270,1,Seawater/ocean/river/lake,NOUN
d270,2,cooling,NOUN
d271,1,Serving,VERB
d271,2,zones,PROPN
d271,3,with,ADP
d271,4,different,ADJ
d271,5,conditions,NOUN
d271,6,with,ADP
d271,7,different,ADJ
d271,8,systems,NOUN
d272,1,Single,ADJ
d272,2,Zone,PROPN
d272,3,Variable,ADJ
d272,4,Air,PROPN
d272,5,Volume,NOUN
d272,6,DX,PROPN
d272,7,Systems,PROPN
d273,1,Size,NOUN
d273,2,chillers,NOUN
d273,3,to,PART
d273,4,avoid,VERB
d273,5,operating,NOUN
d273,6,at,ADP
d273,7,low,ADJ
d273,8,loads,NOUN
d274,1,Standing,VERB
d274,2,column,NOUN
d274,3,well,ADV
d274,4,based,VERB
d274,5,heat,NOUN
d274,6,pump,NOUN
d275,1,Strainer,NOUN
d275,2,cycle,NOUN
d275,3,in,ADP
d275,4,chilled,VERB
d275,5,water/condenser,NOUN
d275,6,water,NOUN
d275,7,loops,NOUN
d276,1,Underfloor,ADJ
d276,2,air,NOUN
d276,3,distribution,NOUN
d277,1,Unitary,PROPN
d277,2,Changeover,ADV
d277,3,Bypass,VERB
d277,4,System,NOUN
d278,1,use,VERB
d278,2,hot,ADJ
d278,3,water,NOUN
d278,4,instead,ADV
d278,5,of,ADP
d278,6,electric,ADJ
d278,7,reheat,VERB
d279,1,use,VERB
d279,2,hot,ADJ
d279,3,water,NOUN
d279,4,instead,ADV
d279,5,of,ADP
d279,6,furnaces,NOUN
d279,7,in,ADP
d279,8,packaged,VERB
d279,9,equipment,NOUN
d280,1,Use,VERB
d280,2,hotwater,NOUN
d280,3,baseboard,NOUN
d280,4,perimeter,NOUN
d280,5,heating,NOUN
d281,1,Use,VERB
d281,2,operative,NOUN
d281,3,thermostat,PROPN
d281,4,with,ADP
d281,5,radiant,ADJ
d281,6,systems,NOUN
d282,1,Use,VERB
d282,2,thermal,ADJ
d282,3,comfort,NOUN
d282,4,thermostat,PROPN
d282,5,with,ADP
d282,6,radiant,ADJ
d282,7,or,CCONJ
d282,8,air,NOUN
d282,9,circulation,NOUN
d282,10,systems,NOUN
d283,1,Variable,ADJ
d283,2,flow,NOUN
d283,3,primary,ADJ
d283,4,pumping,VERB
d283,5,chilled,VERB
d283,6,water,NOUN
d283,7,configuration,NOUN
d284,1,Variable,ADJ
d284,2,hot,ADJ
d284,3,water,NOUN
d284,4,pumping,VERB
d284,5,configuration,NOUN
d285,1,Variable,ADJ
d285,2,refrigerant,NOUN
d285,3,flow,NOUN
d285,4,air,NOUN
d285,5,conditioning,NOUN
d286,1,Variable,ADJ
d286,2,refrigerant,NOUN
d286,3,flow,NOUN
d286,4,heat,NOUN
d286,5,pump,NOUN
d287,1,Variable,ADJ
d287,2,Speed,NOUN
d287,3,Water,PROPN
d287,4,Loop,PROPN
d287,5,Heat,NOUN
d287,6,Pumps,VERB
d288,1,Walls,NOUN
d288,2,with,ADP
d288,3,embedded,VERB
d288,4,heating,NOUN
d288,5,and,CCONJ
d288,6,cooling,NOUN
d289,1,Water,PROPN
d289,2,loop,NOUN
d289,3,heat,NOUN
d289,4,pump,NOUN
d289,5,bypass,VERB
d289,6,when,ADV
d289,7,not,PART
d289,8,operating,NOUN
d290,1,Water,PROPN
d290,2,Loop,PROPN
d290,3,Heat,NOUN
d290,4,Pumps,VERB
d291,1,Water,PROPN
d291,2,Loop,PROPN
d291,3,Heat,NOUN
d291,4,Pumps,VERB
d291,5,with,ADP
d291,6,thermal,ADJ
d291,7,storage,NOUN
d292,1,Water,PROPN
d292,2,Side,NOUN
d292,3,Economizer,NOUN
d292,4,(integrated),NOUN
d293,1,Water,PROPN
d293,2,Side,NOUN
d293,3,Economizer,NOUN
d293,4,(non,PROPN
d293,5,-,PUNCT
d293,6,integrated),NOUN
d294,1,62,NUM
d294,2,.,PUNCT
d294,3,1,NUM
d294,4,IAQ,PROPN
d294,5,Procedure,NOUN
d295,1,Air,PROPN
d295,2,Flow,PROPN
d295,3,Windows,NOUN
d295,4,for,ADP
d295,5,Natural,PROPN
d295,6,Ventilation,NOUN
d296,1,Cross,PROPN
d296,2,ventilation,NOUN
d296,3,with,ADP
d296,4,operable,ADJ
d296,5,windows,NOUN
d297,1,DCV,PROPN
d297,2,(CO),NOUN
d297,3,Parking,NOUN
d297,4,garage,NOUN
d297,5,exhaust,NOUN
d297,6,fans,NOUN
d298,1,Dedicated,ADJ
d298,2,Outside,ADV
d298,3,Air,PROPN
d298,4,System,NOUN
d298,5,with,ADP
d298,6,Heat,NOUN
d298,7,Recovery,NOUN
d299,1,Demand,NOUN
d299,2,controlled,VERB
d299,3,ventilation/CO2,NUM
d299,4,controls,NOUN
d300,1,Displacement,NOUN
d300,2,Ventilation,NOUN
d301,1,Earth,PROPN
d301,2,tube,NOUN
d301,3,to,PART
d301,4,pretreat,VERB
d301,5,outside,ADV
d301,6,air,NOUN
d302,1,Energy,PROPN
d302,2,Recovery,NOUN
d302,3,Air,PROPN
d302,4,-,PUNCT
d302,5,to,PART
d302,6,-,PUNCT
d302,7,Air,PROPN
d302,8,Heat,NOUN
d302,9,Pump,PROPN
d303,1,Energy,PROPN
d303,2,Recovery,NOUN
d303,3,Ventilators,NOUN
d304,1,Hybrid/Mixed,VERB
d304,2,Mode,NOUN
d304,3,Ventilation,NOUN
d305,1,Internal,PROPN
d305,2,energy,NOUN
d305,3,exchange,NOUN
d306,1,Natural,PROPN
d306,2,Ventilation,NOUN
d307,1,Operable,ADJ
d307,2,transom,X
d307,3,windows,NOUN
d308,1,Operable,ADJ
d308,2,Windows,NOUN
d308,3,with,ADP
d308,4,Window,PROPN
d308,5,Switches,NOUN
d309,1,Outdoor,ADJ
d309,2,Air,PROPN
d309,3,Labyrinth,NOUN
d309,4,thermal,ADJ
d309,5,mass,ADJ
d310,1,Passive,ADJ
d310,2,downdraught,VERB
d310,3,evaporative,ADJ
d310,4,cool,ADJ
d310,5,tower/katabatic,ADJ
d310,6,cool,ADJ
d310,7,tower,NOUN
d311,1,RTU,PROPN
d311,2,Premium,NOUN
d311,3,Ventilation,NOUN
d311,4,Package,PROPN
d312,1,Sensible,ADJ
d312,2,and,CCONJ
d312,3,latent,NOUN
d312,4,exhaust,NOUN
d312,5,air,NOUN
d312,6,heat,NOUN
d312,7,recovery,NOUN
d313,1,Sensible,ADJ
d313,2,exhaust,NOUN
d313,3,air,NOUN
d313,4,heat,NOUN
d313,5,recovery,NOUN
d314,1,Solar,ADJ
d314,2,ventilation,NOUN
d314,3,air,NOUN
d314,4,preheating/transpired,VERB
d315,1,Special,ADJ
d315,2,fan,NOUN
d315,3,for,ADP
d315,4,night,NOUN
d315,5,ventilation,NOUN
d316,1,Thermal,ADJ
d316,2,chimney,PROPN
d317,1,User,NOUN
d317,2,-,PUNCT
d317,3,controlled,VERB
d317,4,ventilation,NOUN
d318,1,Wind,NOUN
d318,2,scoop,NOUN
d319,1,Automatic,ADJ
d319,2,Receptacle,NOUN
d319,3,Control,PROPN
d320,1,Delamp,NOUN
d320,2,non,X
d320,3,-,PUNCT
d320,4,public,ADJ
d320,5,vending,VERB
d320,6,machines,NOUN
d321,1,High,ADJ
d321,2,efficiency,NOUN
d321,3,vending,VERB
d321,4,machines,NOUN
d322,1,Occupant,ADJ
d322,2,sensors,NOUN
d323,1,Occupant,ADJ
d323,2,sensors,NOUN
d323,3,for,ADP
d323,4,task,NOUN
d323,5,lighting,NOUN
d324,1,Occupant,ADJ
d324,2,sensors,NOUN
d324,3,on,ADP
d324,4,a,DET
d324,5,fixture,NOUN
d324,6,basis,NOUN
d325,1,Personal,PROPN
d325,2,controls,NOUN
d325,3,over,ADP
d325,4,lighting,NOUN
d326,1,Point,PROPN
d326,2,of,ADP
d326,3,Sale,NOUN
d326,4,Equipment,NOUN
d326,5,Used,VERB
d326,6,Only,ADV
d326,7,at,ADP
d326,8,Christmas,PROPN
d327,1,Reduce,VERB
d327,2,night,NOUN
d327,3,-,PUNCT
d327,4,time,NOUN
d327,5,computer,NOUN
d327,6,loads,NOUN
d327,7,by,ADP
d327,8,management,NOUN
d327,9,system,NOUN
d328,1,Unoccupied,VERB
d328,2,guest,NOUN
d328,3,room,NOUN
d328,4,lighting,NOUN
d328,5,and,CCONJ
d328,6,plug,NOUN
d328,7,control,NOUN
d329,1,Use,VERB
d329,2,motion,NOUN
d329,3,-,PUNCT
d329,4,based,VERB
d329,5,plug,NOUN
d329,6,strips,VERB
d330,1,Use,VERB
d330,2,time,NOUN
d330,3,clocks,NOUN
d330,4,to,PART
d330,5,disable,ADJ
d330,6,plug,NOUN
d330,7,loads,NOUN
d331,1,Vending,VERB
d331,2,Miser,NOUN
d332,1,best,ADJ
d332,2,practice,NOUN
d332,3,energy,NOUN
d332,4,management,NOUN
d332,5,for,ADP
d332,6,data,NOUN
d332,7,centers,NOUN
d333,1,Computers,PROPN
d333,2,and,CCONJ
d333,3,equipment,NOUN
d333,4,in,ADP
d333,5,ducted,VERB
d333,6,return/exhaust,PROPN
d334,1,Efficiency,NOUN
d334,2,security,NOUN
d334,3,cameras,NOUN
d335,1,Efficient,ADJ
d335,2,electric,ADJ
d335,3,distribution,NOUN
d335,4,design,NOUN
d336,1,Efficient,ADJ
d336,2,Kitchen,PROPN
d336,3,Equipment,NOUN
d337,1,Electroluminescent,ADJ
d337,2,Exit,NOUN
d337,3,Signs,PROPN
d338,1,High,ADJ
d338,2,efficiency,NOUN
d338,3,building,NOUN
d338,4,transformers,NOUN
d339,1,High,ADJ
d339,2,performance,NOUN
d339,3,elevators/escalators,NOUN
d340,1,High,ADJ
d340,2,performance,NOUN
d340,3,laundry,NOUN
d340,4,equipment,NOUN
d341,1,High,ADJ
d341,2,performance,NOUN
d341,3,mini,ADJ
d341,4,-,PUNCT
d341,5,refrigerators,NOUN
d342,1,High,ADJ
d342,2,performance,NOUN
d342,3,motors,NOUN
d343,1,Highest,ADJ
d343,2,Efficiency,NOUN
d343,3,Cooking,NOUN
d343,4,Equipment,NOUN
d344,1,Highest,ADJ
d344,2,Efficiency,NOUN
d344,3,Office,PROPN
d344,4,Equipment,NOUN
d345,1,Highest,ADJ
d345,2,Efficiency,NOUN
d345,3,Other,ADJ
d345,4,Internal,PROPN
d345,5,Loads,NOUN
d346,1,Kitchen,PROPN
d346,2,ventilation,NOUN
d346,3,system,NOUN
d346,4,performance,NOUN
d347,1,Large,ADJ
d347,2,equipment,NOUN
d347,3,during,ADP
d347,4,unoccupied,VERB
d347,5,hours,NOUN
d348,1,LED,VERB
d348,2,Exit,NOUN
d348,3,Signs,PROPN
d349,1,LED,VERB
d349,2,Illuminated,VERB
d349,3,Signs,PROPN
d350,1,Metering,NOUN
d350,2,and,CCONJ
d350,3,submetering,VERB
d351,1,Passive,ADJ
d351,2,clothes,NOUN
d351,3,dryer,NOUN
d352,1,PC,PROPN
d352,2,network,NOUN
d352,3,presence,NOUN
d352,4,proxying,VERB
d353,1,Reduce,VERB
d353,2,brightness,NOUN
d353,3,for,ADP
d353,4,signs,NOUN
d353,5,at,ADP
d353,6,night,NOUN
d354,1,Regererative,ADJ
d354,2,traction,NOUN
d354,3,elevators,NOUN
d355,1,Slow,ADJ
d355,2,escalators,NOUN
d355,3,to,PART
d355,4,minimum,NOUN
d355,5,speed,NOUN
d355,6,when,ADV
d355,7,not,PART
d355,8,used,VERB
d356,1,Use,VERB
d356,2,laptop/notebook,VERB
d356,3,computers,NOUN
d357,1,Variable,ADJ
d357,2,-,PUNCT
d357,3,speed,NOUN
d357,4,exhaust,NOUN
d357,5,hood,NOUN
d357,6,systems,NOUN
d358,1,VAV,PROPN
d358,2,fumehoods,NOUN
d358,3,with,ADP
d358,4,sash,NOUN
d358,5,position,NOUN
d358,6,sensor,NOUN
d359,1,Vent,NOUN
d359,2,heat,NOUN
d359,3,from,ADP
d359,4,motors,NOUN
d359,5,to,PART
d359,6,exhaust,NOUN
d359,7,plenum,NOUN
d360,1,Accent,NOUN
d360,2,and,CCONJ
d360,3,Display,NOUN
d360,4,Lighting,NOUN
d360,5,on,ADP
d360,6,Separate,ADJ
d360,7,Circuit,NOUN
d360,8,and,CCONJ
d360,9,Controls,NOUN
d361,1,Egress,NOUN
d361,2,lighting,NOUN
d361,3,scheduled,VERB
d361,4,off,ADP
d361,5,during,ADP
d361,6,unoccupied,VERB
d361,7,periods,NOUN
d362,1,Glass,PROPN
d362,2,fiber,NOUN
d362,3,optic,ADJ
d362,4,lighting,NOUN
d363,1,High,ADJ
d363,2,Performance,NOUN
d363,3,Lighting,NOUN
d363,4,(LED),NOUN
d364,1,Lighting,NOUN
d364,2,Commissioning,VERB
d365,1,Lighting,NOUN
d365,2,in,ADP
d365,3,ducted,VERB
d365,4,returns,VERB
d366,1,Multi,X
d366,2,-,PUNCT
d366,3,Level,NOUN
d366,4,Switching,VERB
d367,1,Night,NOUN
d367,2,level,NOUN
d367,3,lighting,NOUN
d368,1,OLED,VERB
d368,2,Lighting,NOUN
d369,1,Reduce,VERB
d369,2,illumination,NOUN
d370,1,Shift,VERB
d370,2,from,ADP
d370,3,general,ADJ
d370,4,to,PART
d370,5,task,NOUN
d370,6,illumination,NOUN
d371,1,Stepped,VERB
d371,2,Window,PROPN
d371,3,Display,NOUN
d371,4,Lighting,NOUN
d372,1,Time,NOUN
d372,2,switches,NOUN
d372,3,and,CCONJ
d372,4,sweeps,NOUN
d372,5,for,ADP
d372,6,lighting,NOUN
d373,1,Use,VERB
d373,2,separate,ADJ
d373,3,controls,NOUN
d373,4,for,ADP
d373,5,lighting,NOUN
d373,6,areas,NOUN
d373,7,near,ADP
d373,8,windows,NOUN
d374,1,Efficient,ADJ
d374,2,compressor,NOUN
d374,3,fans,NOUN
d374,4,in,ADP
d374,5,commercial,ADJ
d374,6,refrigeration,NOUN
d374,7,equipment,NOUN
d375,1,Efficient,ADJ
d375,2,ice,NOUN
d375,3,machines,NOUN
d376,1,Efficient,ADJ
d376,2,supermarket,NOUN
d376,3,compressor,NOUN
d376,4,rack,NOUN
d377,1,Enhanced,VERB
d377,2,evaporator,NOUN
d377,3,coils,NOUN
d377,4,in,ADP
d377,5,new,ADJ
d377,6,supermarket,NOUN
d377,7,display,NOUN
d377,8,cases,NOUN
d378,1,Fiber,NOUN
d378,2,optic,ADJ
d378,3,lighting,NOUN
d378,4,in,ADP
d378,5,display,NOUN
d378,6,cases,NOUN
d378,7,and,CCONJ
d378,8,walk,VERB
d378,9,-,PUNCT
d378,10,in,ADP
d378,11,coolers,NOUN
d379,1,Gas,PROPN
d379,2,-,PUNCT
d379,3,filled,VERB
d379,4,glass,NOUN
d379,5,doors,NOUN
d379,6,in,ADP
d379,7,commercial,ADJ
d379,8,walk,VERB
d379,9,-,PUNCT
d379,10,in,ADP
d379,11,refrigeration,NOUN
d379,12,systems,NOUN
d379,13,to,PART
d379,14,elimnate,VERB
d379,15,anti,X
d379,16,sweat,VERB
d379,17,heaters,NOUN
d380,1,High,ADJ
d380,2,efficiency,NOUN
d380,3,condensers,NOUN
d380,4,in,ADP
d380,5,new,ADJ
d380,6,supermarket,NOUN
d380,7,refrigeration,NOUN
d380,8,equipment,NOUN
d381,1,High,ADJ
d381,2,efficiency,NOUN
d381,3,lighting,NOUN
d381,4,in,ADP
d381,5,display,NOUN
d381,6,cases,NOUN
d381,7,and,CCONJ
d381,8,walk,VERB
d381,9,-,PUNCT
d381,10,in,ADP
d381,11,coolers,NOUN
d382,1,Highly,ADV
d382,2,insulated,VERB
d382,3,walk,VERB
d382,4,-,PUNCT
d382,5,in,ADP
d382,6,coolers/freezers,NOUN
d383,1,Hot,PROPN
d383,2,gas,NOUN
d383,3,for,ADP
d383,4,anti,X
d383,5,-,PUNCT
d383,6,sweat,VERB
d383,7,applications,NOUN
d383,8,in,ADP
d383,9,new,ADJ
d383,10,display,NOUN
d383,11,cases,NOUN
d384,1,Humidity,NOUN
d384,2,responsive,ADJ
d384,3,anti,X
d384,4,-,PUNCT
d384,5,sweat,VERB
d384,6,heating,NOUN
d384,7,(ASH),NOUN
d384,8,controls,NOUN
d384,9,on,ADP
d384,10,refrigerated,VERB
d384,11,case,NOUN
d384,12,doors,NOUN
d384,13,.,PUNCT
d385,1,Install,VERB
d385,2,ground,NOUN
d385,3,-,PUNCT
d385,4,coupled,VERB
d385,5,systems,NOUN
d385,6,to,PART
d385,7,rejects,VERB
d385,8,heat,NOUN
d385,9,to,PART
d385,10,ground,NOUN
d385,11,for,ADP
d385,12,supermarket,NOUN
d386,1,Intelligent,ADJ
d386,2,defrost,ADJ
d386,3,controls,NOUN
d386,4,for,ADP
d386,5,refrigeration,NOUN
d386,6,equipment,NOUN
d387,1,Lighting,NOUN
d387,2,occupancy,NOUN
d387,3,sensors,NOUN
d387,4,in,ADP
d387,5,freezers,NOUN
d387,6,and,CCONJ
d387,7,refrigerators,NOUN
d388,1,night,NOUN
d388,2,covers,VERB
d388,3,to,PART
d388,4,reduce,VERB
d388,5,infiltration,NOUN
d388,6,in,ADP
d388,7,open,ADJ
d388,8,cases,NOUN
d389,1,Proximity,NOUN
d389,2,lighting,NOUN
d389,3,for,ADP
d389,4,display,NOUN
d389,5,cases,NOUN
d390,1,Refrigerated,VERB
d390,2,display,NOUN
d390,3,cases,NOUN
d390,4,with,ADP
d390,5,air,NOUN
d390,6,curtains,NOUN
d391,1,Refrigerated,VERB
d391,2,display,NOUN
d391,3,cases,NOUN
d391,4,with,ADP
d391,5,doors,NOUN
d392,1,Refrigeration,NOUN
d392,2,system,NOUN
d392,3,evaporative,ADJ
d392,4,condensers,NOUN
d393,1,Refrigeration,NOUN
d393,2,system,NOUN
d393,3,floating,VERB
d393,4,-,PUNCT
d393,5,head,NOUN
d393,6,pressure,NOUN
d393,7,controls,NOUN
d394,1,Refrigeration,NOUN
d394,2,system,NOUN
d394,3,liquid,ADJ
d394,4,pressure,NOUN
d394,5,amplifiers,NOUN
d395,1,Refrigeration,NOUN
d395,2,system,NOUN
d395,3,subcooled,VERB
d395,4,liquid,ADJ
d395,5,refrigerant,NOUN
d396,1,Variable,ADJ
d396,2,speed,NOUN
d396,3,fan,NOUN
d396,4,for,ADP
d396,5,refrigerated,VERB
d396,6,cases,NOUN
d396,7,and,CCONJ
d396,8,walkins,NOUN
d397,1,Walk,VERB
d397,2,-,PUNCT
d397,3,in,ADP
d397,4,coolers/freezers,NOUN
d397,5,door,NOUN
d397,6,seals,NOUN
d398,1,Walk,VERB
d398,2,-,PUNCT
d398,3,in,ADP
d398,4,freezers,NOUN
d398,5,with,ADP
d398,6,automatic,ADJ
d398,7,open/close,VERB
d398,8,doors,NOUN
